mean_correlation,median_correlation,market_volatility,cross_sectional_dispersion,pca_first_component_ratio,mean_pairwise_distance,mean_correlation_distance,window_id,window_start,window_end,cluster_count,silhouette_score,adjacent_window_ari,sector_cluster_ari,sector_cluster_nmi,pca_stock_projection_pc1_ratio
0.09792347511972395,0.09922014948609745,0.09019783337112408,0.015709191659572103,0.16378929931874195,1.156970216873075,1.3343588430553934,105,2025-08-28,2026-01-06,6,0.08874404729733401,0.48372643653188313,0.19316881458841387,0.45777589466482915,0.18408422991374448
0.10251454377941831,0.10337113511270388,0.09426010728833768,0.01590636696240529,0.1696472140172567,1.1527464432126022,1.3309938955669773,106,2025-09-12,2026-01-21,6,0.0970608154739855,0.685778502489974,0.2498093812657084,0.5234026542080824,0.18448191222820243
0.09301008350214537,0.09107711857658246,0.09412097531102832,0.016565218890367613,0.16704711539134642,1.159147108114169,1.337997876671188,107,2025-09-26,2026-02-04,6,0.08806160713717255,0.4859514687100894,0.13289655756685775,0.4583828379290379,0.18360855509461207
0.09961317071068716,0.09606801695999732,0.10208041407250412,0.01687829571343463,0.17502091084781893,1.1555488268521799,1.3328870009221727,108,2025-10-10,2026-02-19,6,0.08427379701657255,0.8048758706911948,0.11714706830916506,0.42009237030821905,0.18375258369672837
0.0848344910230443,0.08058950203039393,0.09679019083864758,0.017148034092042058,0.17026299896036748,1.16629782092891,1.3436959792555834,109,2025-10-24,2026-03-05,6,0.09500774149926096,0.5614235763586497,0.2321905224113426,0.5354378722029631,0.1851032512065619
0.09584255715872857,0.08659523708027432,0.09870554706040338,0.016808829982420406,0.17242082028394812,1.159657648088657,1.3351916094312237,110,2025-11-07,2026-03-19,6,0.08115415142853913,0.6656492044717464,0.17672613480415722,0.48148620403419873,0.1855477851135431
0.10838259820194701,0.10096179472972555,0.10679507581976111,0.016989266526590354,0.18932121365421092,1.1534348365839024,1.3248590252132824,111,2025-11-21,2026-04-02,6,0.07722571227900854,0.7896090787380049,0.16945616287600881,0.47973522059278256,0.1915169998820114
0.111722348048741,0.10544634771446779,0.11051326288577366,0.01726451635325828,0.20259895055837002,1.1515206634897706,1.321524379722177,112,2025-12-08,2026-04-17,6,0.09596611235795996,0.9437790935220196,0.1628288050047905,0.4842802505375901,0.19569867722113118
0.11095121781266953,0.10989912851828453,0.11017972706138345,0.017538695037424404,0.19475777517753254,1.153947023706497,1.3222429428396465,113,2025-12-22,2026-05-01,6,0.10378734918774044,0.6904847347209186,0.13027338810341593,0.48456642894174284,0.19463286113604827
0.10883160692373692,0.11211884999026973,0.11335736110702939,0.018479900893406478,0.19464823083550434,1.1536947715612627,1.3237740203089325,114,2026-01-07,2026-05-15,6,0.12039921237786198,0.8435579798245326,0.13006819263096686,0.4840551537230157,0.19045726090482656
0.10210780510405787,0.10399738942835506,0.10996550092250103,0.018571330227484528,0.195956967131898,1.1591383356913034,1.32840831432664,115,2026-01-22,2026-06-01,6,0.12666563409009998,0.9211771745634554,0.12333836555289843,0.4760668255428677,0.1931536605051751
0.10470001956274089,0.10742308684543482,0.1162648508059518,0.018784840747259793,0.21284057900945216,1.158804368488784,1.3249916165527287,116,2026-02-05,2026-06-15,6,0.13418490597103866,0.8796049382716049,0.1388281060053489,0.49489477334189036,0.20272929402141385
