window_id,window_start,window_end,ticker,sector,cluster,kmeans_cluster
87,2024-12-06,2025-04-17,MS,Financials,2,2
87,2024-12-06,2025-04-17,MSFT,Information Technology,2,4
87,2024-12-06,2025-04-17,NEE,Utilities,0,5
87,2024-12-06,2025-04-17,NFLX,Communication Services,2,4
87,2024-12-06,2025-04-17,NKE,Consumer Discretionary,4,0
87,2024-12-06,2025-04-17,NVDA,Information Technology,2,1
87,2024-12-06,2025-04-17,ORCL,Information Technology,2,2
87,2024-12-06,2025-04-17,PEP,Consumer Staples,0,5
87,2024-12-06,2025-04-17,PFE,Health Care,0,0
87,2024-12-06,2025-04-17,PG,Consumer Staples,0,5
87,2024-12-06,2025-04-17,T,Communication Services,0,5
87,2024-12-06,2025-04-17,TSLA,Consumer Discretionary,2,1
87,2024-12-06,2025-04-17,UNH,Health Care,1,3
87,2024-12-06,2025-04-17,V,Financials,2,0
87,2024-12-06,2025-04-17,VZ,Communication Services,0,5
87,2024-12-06,2025-04-17,WMT,Consumer Staples,5,0
87,2024-12-06,2025-04-17,XOM,Energy,2,0
88,2024-12-20,2025-05-02,AAPL,Information Technology,5,5
88,2024-12-20,2025-05-02,AMD,Information Technology,5,1
88,2024-12-20,2025-05-02,AMT,Real Estate,0,0
88,2024-12-20,2025-05-02,AMZN,Consumer Discretionary,5,1
88,2024-12-20,2025-05-02,AVGO,Information Technology,5,1
88,2024-12-20,2025-05-02,BA,Industrials,5,2
88,2024-12-20,2025-05-02,BAC,Financials,5,2
88,2024-12-20,2025-05-02,BRK.B,Financials,5,5
88,2024-12-20,2025-05-02,CAT,Industrials,5,5
88,2024-12-20,2025-05-02,COST,Consumer Staples,2,2
88,2024-12-20,2025-05-02,CRM,Information Technology,5,2
88,2024-12-20,2025-05-02,CSCO,Information Technology,5,2
88,2024-12-20,2025-05-02,CVX,Energy,5,5
88,2024-12-20,2025-05-02,DIS,Communication Services,5,5
88,2024-12-20,2025-05-02,DUK,Utilities,0,0
88,2024-12-20,2025-05-02,GE,Industrials,5,2
88,2024-12-20,2025-05-02,GOOG,Communication Services,5,1
88,2024-12-20,2025-05-02,GOOGL,Communication Services,5,1
88,2024-12-20,2025-05-02,GS,Financials,5,2
88,2024-12-20,2025-05-02,HD,Consumer Discretionary,2,5
88,2024-12-20,2025-05-02,INTC,Information Technology,4,4
88,2024-12-20,2025-05-02,JNJ,Health Care,0,0
88,2024-12-20,2025-05-02,JPM,Financials,5,2
88,2024-12-20,2025-05-02,KO,Consumer Staples,0,0
88,2024-12-20,2025-05-02,LIN,Materials,5,5
88,2024-12-20,2025-05-02,LLY,Health Care,2,5
88,2024-12-20,2025-05-02,MA,Financials,5,5
88,2024-12-20,2025-05-02,MCD,Consumer Discretionary,0,0
88,2024-12-20,2025-05-02,META,Communication Services,5,2
88,2024-12-20,2025-05-02,MS,Financials,5,2
88,2024-12-20,2025-05-02,MSFT,Information Technology,5,1
88,2024-12-20,2025-05-02,NEE,Utilities,0,0
88,2024-12-20,2025-05-02,NFLX,Communication Services,5,2
88,2024-12-20,2025-05-02,NKE,Consumer Discretionary,3,5
88,2024-12-20,2025-05-02,NVDA,Information Technology,5,1
88,2024-12-20,2025-05-02,ORCL,Information Technology,5,2
88,2024-12-20,2025-05-02,PEP,Consumer Staples,0,0
88,2024-12-20,2025-05-02,PFE,Health Care,0,0
88,2024-12-20,2025-05-02,PG,Consumer Staples,0,0
88,2024-12-20,2025-05-02,T,Communication Services,0,0
88,2024-12-20,2025-05-02,TSLA,Consumer Discretionary,5,1
88,2024-12-20,2025-05-02,UNH,Health Care,1,3
88,2024-12-20,2025-05-02,V,Financials,5,5
88,2024-12-20,2025-05-02,VZ,Communication Services,0,0
88,2024-12-20,2025-05-02,WMT,Consumer Staples,2,2
88,2024-12-20,2025-05-02,XOM,Energy,5,5
89,2025-01-07,2025-05-16,AAPL,Information Technology,5,0
89,2025-01-07,2025-05-16,AMD,Information Technology,5,3
89,2025-01-07,2025-05-16,AMT,Real Estate,0,5
89,2025-01-07,2025-05-16,AMZN,Consumer Discretionary,5,3
89,2025-01-07,2025-05-16,AVGO,Information Technology,5,3
89,2025-01-07,2025-05-16,BA,Industrials,5,2
89,2025-01-07,2025-05-16,BAC,Financials,5,2
89,2025-01-07,2025-05-16,BRK.B,Financials,5,1
89,2025-01-07,2025-05-16,CAT,Industrials,5,2
89,2025-01-07,2025-05-16,COST,Consumer Staples,2,4
89,2025-01-07,2025-05-16,CRM,Information Technology,5,2
89,2025-01-07,2025-05-16,CSCO,Information Technology,5,1
89,2025-01-07,2025-05-16,CVX,Energy,5,1
89,2025-01-07,2025-05-16,DIS,Communication Services,5,2
89,2025-01-07,2025-05-16,DUK,Utilities,0,5
89,2025-01-07,2025-05-16,GE,Industrials,5,2
89,2025-01-07,2025-05-16,GOOG,Communication Services,5,0
89,2025-01-07,2025-05-16,GOOGL,Communication Services,5,0
89,2025-01-07,2025-05-16,GS,Financials,5,2
89,2025-01-07,2025-05-16,HD,Consumer Discretionary,2,4
89,2025-01-07,2025-05-16,INTC,Information Technology,4,1
89,2025-01-07,2025-05-16,JNJ,Health Care,0,5
89,2025-01-07,2025-05-16,JPM,Financials,5,2
89,2025-01-07,2025-05-16,KO,Consumer Staples,0,5
89,2025-01-07,2025-05-16,LIN,Materials,5,1
89,2025-01-07,2025-05-16,LLY,Health Care,2,4
89,2025-01-07,2025-05-16,MA,Financials,5,1
89,2025-01-07,2025-05-16,MCD,Consumer Discretionary,0,5
89,2025-01-07,2025-05-16,META,Communication Services,5,3
89,2025-01-07,2025-05-16,MS,Financials,5,2
89,2025-01-07,2025-05-16,MSFT,Information Technology,5,3
89,2025-01-07,2025-05-16,NEE,Utilities,0,5
89,2025-01-07,2025-05-16,NFLX,Communication Services,5,3
89,2025-01-07,2025-05-16,NKE,Consumer Discretionary,3,0
89,2025-01-07,2025-05-16,NVDA,Information Technology,5,3
89,2025-01-07,2025-05-16,ORCL,Information Technology,5,3
89,2025-01-07,2025-05-16,PEP,Consumer Staples,0,5
89,2025-01-07,2025-05-16,PFE,Health Care,0,1
89,2025-01-07,2025-05-16,PG,Consumer Staples,0,5
89,2025-01-07,2025-05-16,T,Communication Services,0,5
89,2025-01-07,2025-05-16,TSLA,Consumer Discretionary,5,3
89,2025-01-07,2025-05-16,UNH,Health Care,1,4
89,2025-01-07,2025-05-16,V,Financials,5,1
89,2025-01-07,2025-05-16,VZ,Communication Services,0,5
89,2025-01-07,2025-05-16,WMT,Consumer Staples,2,4
89,2025-01-07,2025-05-16,XOM,Energy,5,1
90,2025-01-23,2025-06-02,AAPL,Information Technology,1,0
90,2025-01-23,2025-06-02,AMD,Information Technology,1,1
90,2025-01-23,2025-06-02,AMT,Real Estate,0,2
90,2025-01-23,2025-06-02,AMZN,Consumer Discretionary,1,1
90,2025-01-23,2025-06-02,AVGO,Information Technology,1,5
90,2025-01-23,2025-06-02,BA,Industrials,1,5
90,2025-01-23,2025-06-02,BAC,Financials,1,5
90,2025-01-23,2025-06-02,BRK.B,Financials,1,0
90,2025-01-23,2025-06-02,CAT,Industrials,1,4
90,2025-01-23,2025-06-02,COST,Consumer Staples,1,0
90,2025-01-23,2025-06-02,CRM,Information Technology,1,5
90,2025-01-23,2025-06-02,CSCO,Information Technology,1,0
90,2025-01-23,2025-06-02,CVX,Energy,1,4
90,2025-01-23,2025-06-02,DIS,Communication Services,1,4
90,2025-01-23,2025-06-02,DUK,Utilities,0,2
90,2025-01-23,2025-06-02,GE,Industrials,1,5
90,2025-01-23,2025-06-02,GOOG,Communication Services,1,1
90,2025-01-23,2025-06-02,GOOGL,Communication Services,1,1
90,2025-01-23,2025-06-02,GS,Financials,1,5
90,2025-01-23,2025-06-02,HD,Consumer Discretionary,1,0
90,2025-01-23,2025-06-02,INTC,Information Technology,5,5
90,2025-01-23,2025-06-02,JNJ,Health Care,0,2
90,2025-01-23,2025-06-02,JPM,Financials,1,5
90,2025-01-23,2025-06-02,KO,Consumer Staples,0,2
90,2025-01-23,2025-06-02,LIN,Materials,1,0
90,2025-01-23,2025-06-02,LLY,Health Care,4,0
90,2025-01-23,2025-06-02,MA,Financials,1,0
90,2025-01-23,2025-06-02,MCD,Consumer Discretionary,0,2
90,2025-01-23,2025-06-02,META,Communication Services,1,5
90,2025-01-23,2025-06-02,MS,Financials,1,5
90,2025-01-23,2025-06-02,MSFT,Information Technology,1,5
90,2025-01-23,2025-06-02,NEE,Utilities,0,2
90,2025-01-23,2025-06-02,NFLX,Communication Services,1,5
90,2025-01-23,2025-06-02,NKE,Consumer Discretionary,2,4
90,2025-01-23,2025-06-02,NVDA,Information Technology,1,5
90,2025-01-23,2025-06-02,ORCL,Information Technology,1,5
90,2025-01-23,2025-06-02,PEP,Consumer Staples,0,2
90,2025-01-23,2025-06-02,PFE,Health Care,4,0
90,2025-01-23,2025-06-02,PG,Consumer Staples,0,2
90,2025-01-23,2025-06-02,T,Communication Services,0,2
90,2025-01-23,2025-06-02,TSLA,Consumer Discretionary,1,1
90,2025-01-23,2025-06-02,UNH,Health Care,3,3
90,2025-01-23,2025-06-02,V,Financials,1,0
90,2025-01-23,2025-06-02,VZ,Communication Services,0,2
90,2025-01-23,2025-06-02,WMT,Consumer Staples,1,0
90,2025-01-23,2025-06-02,XOM,Energy,1,4
91,2025-02-06,2025-06-16,AAPL,Information Technology,0,0
91,2025-02-06,2025-06-16,AMD,Information Technology,0,4
91,2025-02-06,2025-06-16,AMT,Real Estate,2,5
91,2025-02-06,2025-06-16,AMZN,Consumer Discretionary,0,4
91,2025-02-06,2025-06-16,AVGO,Information Technology,0,4
91,2025-02-06,2025-06-16,BA,Industrials,0,2
91,2025-02-06,2025-06-16,BAC,Financials,0,2
91,2025-02-06,2025-06-16,BRK.B,Financials,0,3
91,2025-02-06,2025-06-16,CAT,Industrials,0,0
91,2025-02-06,2025-06-16,COST,Consumer Staples,0,3
91,2025-02-06,2025-06-16,CRM,Information Technology,0,4
91,2025-02-06,2025-06-16,CSCO,Information Technology,0,0
91,2025-02-06,2025-06-16,CVX,Energy,0,0
91,2025-02-06,2025-06-16,DIS,Communication Services,0,0
91,2025-02-06,2025-06-16,DUK,Utilities,2,5
91,2025-02-06,2025-06-16,GE,Industrials,0,2
91,2025-02-06,2025-06-16,GOOG,Communication Services,0,4
91,2025-02-06,2025-06-16,GOOGL,Communication Services,0,4
91,2025-02-06,2025-06-16,GS,Financials,0,2
91,2025-02-06,2025-06-16,HD,Consumer Discretionary,0,3
91,2025-02-06,2025-06-16,INTC,Information Technology,5,3
91,2025-02-06,2025-06-16,JNJ,Health Care,2,1
91,2025-02-06,2025-06-16,JPM,Financials,0,2
91,2025-02-06,2025-06-16,KO,Consumer Staples,2,1
91,2025-02-06,2025-06-16,LIN,Materials,0,3
91,2025-02-06,2025-06-16,LLY,Health Care,1,3
91,2025-02-06,2025-06-16,MA,Financials,0,3
91,2025-02-06,2025-06-16,MCD,Consumer Discretionary,2,5
91,2025-02-06,2025-06-16,META,Communication Services,0,4
91,2025-02-06,2025-06-16,MS,Financials,0,2
91,2025-02-06,2025-06-16,MSFT,Information Technology,0,4
91,2025-02-06,2025-06-16,NEE,Utilities,2,5
91,2025-02-06,2025-06-16,NFLX,Communication Services,0,2
91,2025-02-06,2025-06-16,NKE,Consumer Discretionary,4,0
91,2025-02-06,2025-06-16,NVDA,Information Technology,0,4
91,2025-02-06,2025-06-16,ORCL,Information Technology,0,4
91,2025-02-06,2025-06-16,PEP,Consumer Staples,2,1
91,2025-02-06,2025-06-16,PFE,Health Care,1,3
91,2025-02-06,2025-06-16,PG,Consumer Staples,2,1
91,2025-02-06,2025-06-16,T,Communication Services,2,5
91,2025-02-06,2025-06-16,TSLA,Consumer Discretionary,0,4
91,2025-02-06,2025-06-16,UNH,Health Care,3,3
91,2025-02-06,2025-06-16,V,Financials,0,3
91,2025-02-06,2025-06-16,VZ,Communication Services,2,5
91,2025-02-06,2025-06-16,WMT,Consumer Staples,0,3
91,2025-02-06,2025-06-16,XOM,Energy,0,0
92,2025-02-21,2025-07-01,AAPL,Information Technology,0,3
92,2025-02-21,2025-07-01,AMD,Information Technology,0,4
92,2025-02-21,2025-07-01,AMT,Real Estate,2,2
92,2025-02-21,2025-07-01,AMZN,Consumer Discretionary,0,4
92,2025-02-21,2025-07-01,AVGO,Information Technology,0,4
92,2025-02-21,2025-07-01,BA,Industrials,0,3
92,2025-02-21,2025-07-01,BAC,Financials,0,3
92,2025-02-21,2025-07-01,BRK.B,Financials,0,1
92,2025-02-21,2025-07-01,CAT,Industrials,0,3
92,2025-02-21,2025-07-01,COST,Consumer Staples,0,1
92,2025-02-21,2025-07-01,CRM,Information Technology,0,3
92,2025-02-21,2025-07-01,CSCO,Information Technology,0,3
92,2025-02-21,2025-07-01,CVX,Energy,0,0
92,2025-02-21,2025-07-01,DIS,Communication Services,0,3
92,2025-02-21,2025-07-01,DUK,Utilities,2,2
92,2025-02-21,2025-07-01,GE,Industrials,0,3
92,2025-02-21,2025-07-01,GOOG,Communication Services,0,5
92,2025-02-21,2025-07-01,GOOGL,Communication Services,0,5
92,2025-02-21,2025-07-01,GS,Financials,0,3
92,2025-02-21,2025-07-01,HD,Consumer Discretionary,0,3
92,2025-02-21,2025-07-01,INTC,Information Technology,3,3
92,2025-02-21,2025-07-01,JNJ,Health Care,2,2
92,2025-02-21,2025-07-01,JPM,Financials,0,3
92,2025-02-21,2025-07-01,KO,Consumer Staples,2,2
92,2025-02-21,2025-07-01,LIN,Materials,0,1
92,2025-02-21,2025-07-01,LLY,Health Care,1,1
92,2025-02-21,2025-07-01,MA,Financials,0,1
92,2025-02-21,2025-07-01,MCD,Consumer Discretionary,2,2
92,2025-02-21,2025-07-01,META,Communication Services,0,4
92,2025-02-21,2025-07-01,MS,Financials,0,3
92,2025-02-21,2025-07-01,MSFT,Information Technology,0,4
92,2025-02-21,2025-07-01,NEE,Utilities,2,2
92,2025-02-21,2025-07-01,NFLX,Communication Services,0,4
92,2025-02-21,2025-07-01,NKE,Consumer Discretionary,5,3
92,2025-02-21,2025-07-01,NVDA,Information Technology,0,4
92,2025-02-21,2025-07-01,ORCL,Information Technology,0,4
92,2025-02-21,2025-07-01,PEP,Consumer Staples,2,2
92,2025-02-21,2025-07-01,PFE,Health Care,1,1
92,2025-02-21,2025-07-01,PG,Consumer Staples,2,2
92,2025-02-21,2025-07-01,T,Communication Services,2,2
92,2025-02-21,2025-07-01,TSLA,Consumer Discretionary,0,4
92,2025-02-21,2025-07-01,UNH,Health Care,4,1
92,2025-02-21,2025-07-01,V,Financials,0,1
92,2025-02-21,2025-07-01,VZ,Communication Services,2,2
92,2025-02-21,2025-07-01,WMT,Consumer Staples,0,1
92,2025-02-21,2025-07-01,XOM,Energy,0,0
93,2025-03-07,2025-07-16,AAPL,Information Technology,2,4
93,2025-03-07,2025-07-16,AMD,Information Technology,2,3
93,2025-03-07,2025-07-16,AMT,Real Estate,1,1
93,2025-03-07,2025-07-16,AMZN,Consumer Discretionary,2,3
93,2025-03-07,2025-07-16,AVGO,Information Technology,2,3
93,2025-03-07,2025-07-16,BA,Industrials,2,3
93,2025-03-07,2025-07-16,BAC,Financials,2,4
93,2025-03-07,2025-07-16,BRK.B,Financials,2,2
93,2025-03-07,2025-07-16,CAT,Industrials,2,4
93,2025-03-07,2025-07-16,COST,Consumer Staples,2,2
93,2025-03-07,2025-07-16,CRM,Information Technology,2,3
93,2025-03-07,2025-07-16,CSCO,Information Technology,2,4
93,2025-03-07,2025-07-16,CVX,Energy,5,5
93,2025-03-07,2025-07-16,DIS,Communication Services,2,4
93,2025-03-07,2025-07-16,DUK,Utilities,1,1
93,2025-03-07,2025-07-16,GE,Industrials,2,3
93,2025-03-07,2025-07-16,GOOG,Communication Services,2,0
93,2025-03-07,2025-07-16,GOOGL,Communication Services,2,0
93,2025-03-07,2025-07-16,GS,Financials,2,4
93,2025-03-07,2025-07-16,HD,Consumer Discretionary,2,4
93,2025-03-07,2025-07-16,INTC,Information Technology,4,2
93,2025-03-07,2025-07-16,JNJ,Health Care,0,1
93,2025-03-07,2025-07-16,JPM,Financials,2,4
93,2025-03-07,2025-07-16,KO,Consumer Staples,1,1
93,2025-03-07,2025-07-16,LIN,Materials,2,2
93,2025-03-07,2025-07-16,LLY,Health Care,0,2
93,2025-03-07,2025-07-16,MA,Financials,2,2
93,2025-03-07,2025-07-16,MCD,Consumer Discretionary,1,1
93,2025-03-07,2025-07-16,META,Communication Services,2,3
93,2025-03-07,2025-07-16,MS,Financials,2,4
93,2025-03-07,2025-07-16,MSFT,Information Technology,2,3
93,2025-03-07,2025-07-16,NEE,Utilities,1,1
93,2025-03-07,2025-07-16,NFLX,Communication Services,2,3
93,2025-03-07,2025-07-16,NKE,Consumer Discretionary,2,4
93,2025-03-07,2025-07-16,NVDA,Information Technology,2,3
93,2025-03-07,2025-07-16,ORCL,Information Technology,2,3
93,2025-03-07,2025-07-16,PEP,Consumer Staples,1,1
93,2025-03-07,2025-07-16,PFE,Health Care,0,2
93,2025-03-07,2025-07-16,PG,Consumer Staples,1,1
93,2025-03-07,2025-07-16,T,Communication Services,1,1
93,2025-03-07,2025-07-16,TSLA,Consumer Discretionary,2,3
93,2025-03-07,2025-07-16,UNH,Health Care,3,2
93,2025-03-07,2025-07-16,V,Financials,2,2
93,2025-03-07,2025-07-16,VZ,Communication Services,1,1
93,2025-03-07,2025-07-16,WMT,Consumer Staples,2,2
93,2025-03-07,2025-07-16,XOM,Energy,5,5
94,2025-03-21,2025-07-30,AAPL,Information Technology,2,4
94,2025-03-21,2025-07-30,AMD,Information Technology,2,4
94,2025-03-21,2025-07-30,AMT,Real Estate,0,5
94,2025-03-21,2025-07-30,AMZN,Consumer Discretionary,2,1
94,2025-03-21,2025-07-30,AVGO,Information Technology,2,1
94,2025-03-21,2025-07-30,BA,Industrials,2,4
94,2025-03-21,2025-07-30,BAC,Financials,2,4
94,2025-03-21,2025-07-30,BRK.B,Financials,2,0
94,2025-03-21,2025-07-30,CAT,Industrials,2,4
94,2025-03-21,2025-07-30,COST,Consumer Staples,2,0
94,2025-03-21,2025-07-30,CRM,Information Technology,2,4
94,2025-03-21,2025-07-30,CSCO,Information Technology,2,4
94,2025-03-21,2025-07-30,CVX,Energy,2,4
94,2025-03-21,2025-07-30,DIS,Communication Services,2,4
94,2025-03-21,2025-07-30,DUK,Utilities,0,3
94,2025-03-21,2025-07-30,GE,Industrials,2,1
94,2025-03-21,2025-07-30,GOOG,Communication Services,2,1
94,2025-03-21,2025-07-30,GOOGL,Communication Services,2,1
94,2025-03-21,2025-07-30,GS,Financials,2,4
94,2025-03-21,2025-07-30,HD,Consumer Discretionary,2,0
94,2025-03-21,2025-07-30,INTC,Information Technology,4,4
94,2025-03-21,2025-07-30,JNJ,Health Care,1,2
94,2025-03-21,2025-07-30,JPM,Financials,2,4
94,2025-03-21,2025-07-30,KO,Consumer Staples,0,3
94,2025-03-21,2025-07-30,LIN,Materials,2,0
94,2025-03-21,2025-07-30,LLY,Health Care,1,2
94,2025-03-21,2025-07-30,MA,Financials,2,0
94,2025-03-21,2025-07-30,MCD,Consumer Discretionary,0,3
94,2025-03-21,2025-07-30,META,Communication Services,2,1
94,2025-03-21,2025-07-30,MS,Financials,2,4
94,2025-03-21,2025-07-30,MSFT,Information Technology,2,1
94,2025-03-21,2025-07-30,NEE,Utilities,0,3
94,2025-03-21,2025-07-30,NFLX,Communication Services,5,0
94,2025-03-21,2025-07-30,NKE,Consumer Discretionary,2,4
94,2025-03-21,2025-07-30,NVDA,Information Technology,2,1
94,2025-03-21,2025-07-30,ORCL,Information Technology,2,1
94,2025-03-21,2025-07-30,PEP,Consumer Staples,0,3
94,2025-03-21,2025-07-30,PFE,Health Care,1,2
94,2025-03-21,2025-07-30,PG,Consumer Staples,0,3
94,2025-03-21,2025-07-30,T,Communication Services,0,5
94,2025-03-21,2025-07-30,TSLA,Consumer Discretionary,2,4
94,2025-03-21,2025-07-30,UNH,Health Care,3,0
94,2025-03-21,2025-07-30,V,Financials,2,0
94,2025-03-21,2025-07-30,VZ,Communication Services,0,5
94,2025-03-21,2025-07-30,WMT,Consumer Staples,2,0
94,2025-03-21,2025-07-30,XOM,Energy,2,4
95,2025-04-04,2025-08-13,AAPL,Information Technology,0,0
95,2025-04-04,2025-08-13,AMD,Information Technology,0,5
95,2025-04-04,2025-08-13,AMT,Real Estate,2,2
95,2025-04-04,2025-08-13,AMZN,Consumer Discretionary,0,5
95,2025-04-04,2025-08-13,AVGO,Information Technology,0,5
95,2025-04-04,2025-08-13,BA,Industrials,0,5
95,2025-04-04,2025-08-13,BAC,Financials,0,5
95,2025-04-04,2025-08-13,BRK.B,Financials,0,1
95,2025-04-04,2025-08-13,CAT,Industrials,0,5
95,2025-04-04,2025-08-13,COST,Consumer Staples,0,1
95,2025-04-04,2025-08-13,CRM,Information Technology,0,5
95,2025-04-04,2025-08-13,CSCO,Information Technology,0,1
95,2025-04-04,2025-08-13,CVX,Energy,0,0
95,2025-04-04,2025-08-13,DIS,Communication Services,0,5
95,2025-04-04,2025-08-13,DUK,Utilities,2,2
95,2025-04-04,2025-08-13,GE,Industrials,0,1
95,2025-04-04,2025-08-13,GOOG,Communication Services,0,3
95,2025-04-04,2025-08-13,GOOGL,Communication Services,0,3
95,2025-04-04,2025-08-13,GS,Financials,0,5
95,2025-04-04,2025-08-13,HD,Consumer Discretionary,1,4
95,2025-04-04,2025-08-13,INTC,Information Technology,1,5
95,2025-04-04,2025-08-13,JNJ,Health Care,2,2
95,2025-04-04,2025-08-13,JPM,Financials,0,5
95,2025-04-04,2025-08-13,KO,Consumer Staples,2,2
95,2025-04-04,2025-08-13,LIN,Materials,0,1
95,2025-04-04,2025-08-13,LLY,Health Care,4,4
95,2025-04-04,2025-08-13,MA,Financials,0,1
95,2025-04-04,2025-08-13,MCD,Consumer Discretionary,2,2
95,2025-04-04,2025-08-13,META,Communication Services,0,5
95,2025-04-04,2025-08-13,MS,Financials,0,5
95,2025-04-04,2025-08-13,MSFT,Information Technology,0,5
95,2025-04-04,2025-08-13,NEE,Utilities,5,2
95,2025-04-04,2025-08-13,NFLX,Communication Services,0,1
95,2025-04-04,2025-08-13,NKE,Consumer Discretionary,1,4
95,2025-04-04,2025-08-13,NVDA,Information Technology,0,5
95,2025-04-04,2025-08-13,ORCL,Information Technology,0,5
95,2025-04-04,2025-08-13,PEP,Consumer Staples,2,4
95,2025-04-04,2025-08-13,PFE,Health Care,4,4
95,2025-04-04,2025-08-13,PG,Consumer Staples,2,4
95,2025-04-04,2025-08-13,T,Communication Services,2,2
95,2025-04-04,2025-08-13,TSLA,Consumer Discretionary,0,0
95,2025-04-04,2025-08-13,UNH,Health Care,3,4
95,2025-04-04,2025-08-13,V,Financials,0,1
95,2025-04-04,2025-08-13,VZ,Communication Services,2,2
95,2025-04-04,2025-08-13,WMT,Consumer Staples,0,1
95,2025-04-04,2025-08-13,XOM,Energy,0,0
96,2025-04-21,2025-08-27,AAPL,Information Technology,1,1
96,2025-04-21,2025-08-27,AMD,Information Technology,1,1
96,2025-04-21,2025-08-27,AMT,Real Estate,0,2
96,2025-04-21,2025-08-27,AMZN,Consumer Discretionary,1,1
96,2025-04-21,2025-08-27,AVGO,Information Technology,1,1
96,2025-04-21,2025-08-27,BA,Industrials,1,1
96,2025-04-21,2025-08-27,BAC,Financials,1,1
96,2025-04-21,2025-08-27,BRK.B,Financials,1,0
96,2025-04-21,2025-08-27,CAT,Industrials,1,1
96,2025-04-21,2025-08-27,COST,Consumer Staples,4,3
96,2025-04-21,2025-08-27,CRM,Information Technology,1,1
96,2025-04-21,2025-08-27,CSCO,Information Technology,1,1
96,2025-04-21,2025-08-27,CVX,Energy,2,5
96,2025-04-21,2025-08-27,DIS,Communication Services,1,1
96,2025-04-21,2025-08-27,DUK,Utilities,0,2
96,2025-04-21,2025-08-27,GE,Industrials,4,3
96,2025-04-21,2025-08-27,GOOG,Communication Services,1,4
96,2025-04-21,2025-08-27,GOOGL,Communication Services,1,4
96,2025-04-21,2025-08-27,GS,Financials,1,1
96,2025-04-21,2025-08-27,HD,Consumer Discretionary,1,1
96,2025-04-21,2025-08-27,INTC,Information Technology,5,1
96,2025-04-21,2025-08-27,JNJ,Health Care,0,2
96,2025-04-21,2025-08-27,JPM,Financials,1,1
96,2025-04-21,2025-08-27,KO,Consumer Staples,0,2
96,2025-04-21,2025-08-27,LIN,Materials,0,2
96,2025-04-21,2025-08-27,LLY,Health Care,3,0
96,2025-04-21,2025-08-27,MA,Financials,1,1
96,2025-04-21,2025-08-27,MCD,Consumer Discretionary,0,3
96,2025-04-21,2025-08-27,META,Communication Services,1,1
96,2025-04-21,2025-08-27,MS,Financials,1,1
96,2025-04-21,2025-08-27,MSFT,Information Technology,1,1
96,2025-04-21,2025-08-27,NEE,Utilities,0,2
96,2025-04-21,2025-08-27,NFLX,Communication Services,4,3
96,2025-04-21,2025-08-27,NKE,Consumer Discretionary,1,1
96,2025-04-21,2025-08-27,NVDA,Information Technology,1,1
96,2025-04-21,2025-08-27,ORCL,Information Technology,1,1
96,2025-04-21,2025-08-27,PEP,Consumer Staples,0,2
96,2025-04-21,2025-08-27,PFE,Health Care,0,0
96,2025-04-21,2025-08-27,PG,Consumer Staples,0,2
96,2025-04-21,2025-08-27,T,Communication Services,0,2
96,2025-04-21,2025-08-27,TSLA,Consumer Discretionary,1,1
96,2025-04-21,2025-08-27,UNH,Health Care,3,0
96,2025-04-21,2025-08-27,V,Financials,1,1
96,2025-04-21,2025-08-27,VZ,Communication Services,0,2
96,2025-04-21,2025-08-27,WMT,Consumer Staples,4,3
96,2025-04-21,2025-08-27,XOM,Energy,2,5
97,2025-05-05,2025-09-11,AAPL,Information Technology,3,1
97,2025-05-05,2025-09-11,AMD,Information Technology,3,4
97,2025-05-05,2025-09-11,AMT,Real Estate,1,2
97,2025-05-05,2025-09-11,AMZN,Consumer Discretionary,3,1
97,2025-05-05,2025-09-11,AVGO,Information Technology,2,4
97,2025-05-05,2025-09-11,BA,Industrials,4,4
97,2025-05-05,2025-09-11,BAC,Financials,3,1
97,2025-05-05,2025-09-11,BRK.B,Financials,0,2
97,2025-05-05,2025-09-11,CAT,Industrials,3,1
97,2025-05-05,2025-09-11,COST,Consumer Staples,1,3
97,2025-05-05,2025-09-11,CRM,Information Technology,0,1
97,2025-05-05,2025-09-11,CSCO,Information Technology,3,1
97,2025-05-05,2025-09-11,CVX,Energy,5,0
97,2025-05-05,2025-09-11,DIS,Communication Services,3,1
97,2025-05-05,2025-09-11,DUK,Utilities,1,3
97,2025-05-05,2025-09-11,GE,Industrials,2,4
97,2025-05-05,2025-09-11,GOOG,Communication Services,3,5
97,2025-05-05,2025-09-11,GOOGL,Communication Services,3,5
97,2025-05-05,2025-09-11,GS,Financials,3,1
97,2025-05-05,2025-09-11,HD,Consumer Discretionary,0,2
97,2025-05-05,2025-09-11,INTC,Information Technology,0,2
97,2025-05-05,2025-09-11,JNJ,Health Care,0,2
97,2025-05-05,2025-09-11,JPM,Financials,3,1
97,2025-05-05,2025-09-11,KO,Consumer Staples,1,2
97,2025-05-05,2025-09-11,LIN,Materials,0,2
97,2025-05-05,2025-09-11,LLY,Health Care,0,2
97,2025-05-05,2025-09-11,MA,Financials,0,1
97,2025-05-05,2025-09-11,MCD,Consumer Discretionary,1,2
97,2025-05-05,2025-09-11,META,Communication Services,3,4
97,2025-05-05,2025-09-11,MS,Financials,3,1
97,2025-05-05,2025-09-11,MSFT,Information Technology,3,4
97,2025-05-05,2025-09-11,NEE,Utilities,1,2
97,2025-05-05,2025-09-11,NFLX,Communication Services,2,4
97,2025-05-05,2025-09-11,NKE,Consumer Discretionary,0,1
